company_uuid,person_uuid,role,title
98fb48ab-b76e-49e3-abcd-36bc75e7ae16,7707e152-8257-4620-9d68-995f98be4372,c_suite,CEO and CoFounder
f155f27c-9b22-4cb9-8b31-bf7f7310f7f3,3172a9ab-e1e3-3de9-6616-09c632ace1f2,founder,Co-Founder
f155f27c-9b22-4cb9-8b31-bf7f7310f7f3,401ced7f-44a9-424c-ae9c-041ae47bcc47,founder,Co-Founder
a18e7310-c260-46e0-a256-21b05cd0cec7,da920013-85fa-4142-bc25-179390e52a63,c_suite,CEO & Founder
52689526-2b98-4abf-aea5-64dd4c87397c,ecb19639-798a-4777-b7d6-f7b654536ef4,founder,Co-Founder
5eefde49-fa50-4037-96e7-0ec83c760e77,f36f25b5-9240-4837-b638-01655e660087,c_suite,Co-Founder and CSO
5eefde49-fa50-4037-96e7-0ec83c760e77,72bf5187-061f-4667-baf4-ac0945de90ef,c_suite,Co-Founder and CTO
5eefde49-fa50-4037-96e7-0ec83c760e77,345f9f43-f4de-466f-a8aa-305db9daf11f,c_suite,Co-Founder and CEO
5eefde49-fa50-4037-96e7-0ec83c760e77,6373ed1c-e0d6-486b-a838-198edb306e8d,advisor,Co-Founder and Scientific Advisor
25e8a148-133f-4871-9dc3-b23ab1887756,54cd6740-2a1c-1589-fd52-374e350505ae,founder,Co-Founder
25e8a148-133f-4871-9dc3-b23ab1887756,1548c017-00ab-4a33-a1c1-56956aedbab6,c_suite,Co-Founder and CEO
e8ca192f-964f-4887-b502-e47c94438146,25d7be64-5ade-4680-8852-47277e4956b0,founder,Founder
7cd873c5-92dd-4e70-ab0b-932dfe40c8c4,7665c1d4-95c8-4c63-b490-1299e66a7a9b,founder,Co-Founder and Head of Engineering
7cd873c5-92dd-4e70-ab0b-932dfe40c8c4,6aa9df6f-7568-4644-a798-ec804dbf9f2d,c_suite,Co-Founder and CEO
6b8c8932-ca6b-4c6c-a4a2-c280f2d2f956,a0b93609-154a-4ea3-a784-619e2a0f5cf9,c_suite,Co-Founder and Chief Executive Officer
6b8c8932-ca6b-4c6c-a4a2-c280f2d2f956,6387e3db-fe5c-415a-897b-773649fe6d0d,c_suite,Co-Founder and Chief Strategy Officer
6b8c8932-ca6b-4c6c-a4a2-c280f2d2f956,87984542-3176-f24c-cbe7-2a7c5396c30f,c_suite,Chief Technology Officer and Co-founder
b125296e-0e77-4d0a-afd0-c2239b8bb945,b2715f84-9f4f-419b-a0bb-73599cec2cb1,c_suite,Founder & CEO
76522090-dfb7-499a-be83-18bed8020ee8,09b36e27-f91d-cc8d-4872-ca41ad9abfc4,c_suite,Co- founder and CEO
76522090-dfb7-499a-be83-18bed8020ee8,1d6d4afd-cf38-4c08-95ab-65930de68b8f,c_suite,Field CTO and Canada GM
b3f6b876-3299-4043-a5d8-b792e6967e5a,da41f27a-4089-5348-5133-8011d82e069e,c_suite,Founder & CEO
bcf7a114-c292-429d-b63f-753289bd2703,10e00baa-dffe-4a85-b985-68781d34bb76,c_suite,"Cofounder & CPO, COO"
98984158-53e2-4bff-8c99-2a200333ca6b,a3e8e7b3-a6fa-4bfd-8434-f28eced5fbe2,founder,Founder
19d82fea-9706-437b-af7f-e6f6fd1e5991,f73fa5de-811c-4645-b7bf-76910aef52af,founder,Co-Founder
19d82fea-9706-437b-af7f-e6f6fd1e5991,da53384a-89c9-4532-aa17-224590da955e,c_suite,Co-Founder and CEO
a053936c-2cd0-409c-aacc-bfe7f5fb7fd2,9c1b6dea-e2df-4f26-8379-bcd5d78b4535,c_suite,Co-Founder and CTO
a053936c-2cd0-409c-aacc-bfe7f5fb7fd2,ec887a68-03e5-4f28-85b0-630cf6e61e6a,c_suite,Co-Founder and COO
a053936c-2cd0-409c-aacc-bfe7f5fb7fd2,9e154b08-3455-4ada-a04f-5e6fca5bcd2b,c_suite,Co-Founder and CEO
ebe6b762-cdff-4f65-b495-f59360d09e6a,17e6820c-227f-4a39-8cdb-1a7d2229124e,c_suite,Co-Founder and CRO
ebe6b762-cdff-4f65-b495-f59360d09e6a,58f68ff8-49f3-42f3-b935-8693500ab036,c_suite,Founder and CEO
ebe6b762-cdff-4f65-b495-f59360d09e6a,06ee2f86-03ed-4474-b6c4-0800d19cb7bd,c_suite,Co-Founder and CTO
f66ba165-0f8f-4fe2-8bb8-75bf60e1958f,6713666f-fa58-4a70-8e31-058555788d6a,c_suite,Co-Founder & CEO
b9ba598c-58fe-4a53-b97b-c3f9c2843666,4145778c-6c6f-480f-b049-3e3ff984f5b1,c_suite,CMO
b9ba598c-58fe-4a53-b97b-c3f9c2843666,5f68c857-9fd5-41cf-ae44-2f11c93b17a8,c_suite,CEO
b9ba598c-58fe-4a53-b97b-c3f9c2843666,7a6cfe11-97f9-41af-80eb-f88bb9231082,c_suite,COO
d7bf07ef-d61b-4f4e-9fdf-195378dd9b09,47aaf6db-6443-82d5-832e-9f80cc72d084,c_suite,Founder and CEO
d7bf07ef-d61b-4f4e-9fdf-195378dd9b09,736b44b1-5fba-4783-8563-447c48cc567b,c_suite,COO
93b5d09e-8569-4949-bb5c-733fb4bbb143,3e667e83-d4eb-4cf8-9d8e-b93721f0644f,founder,Founder and President
7b63315f-aa7e-4fb4-a088-1559c97961fe,67bb5f58-224f-4c8b-b1b1-53738603b2ac,c_suite,COO & CRO
7b63315f-aa7e-4fb4-a088-1559c97961fe,8de5d2f9-3678-425d-a957-64c7e0823a76,c_suite,CTO
7b63315f-aa7e-4fb4-a088-1559c97961fe,94df0f39-a7df-4bb9-ab54-d8f6d76103aa,c_suite,CEO
a3a8b6a5-fb22-4758-8990-d818f2662f04,0c3beaa1-6c54-4d6b-8687-f9e2b5b8d34b,c_suite,cofounder & CEO
f79f8726-7e45-4506-8f8e-cdcc279f6acf,6c7e8804-8b9c-4d1f-bbc9-c112aff269cc,c_suite,Co-Founder and CEO
67831954-8d8c-4a53-92c6-9ef1f520c103,2c900629-adb9-40a2-994a-28f139fe1efb,c_suite,Co-Founder and CEO
4e7c95b4-3813-4ad6-bca5-720a566b5805,153f1e96-a93a-4ea1-ae2b-eae18b2f3db4,c_suite,"Co-Founder, COO and CRO"
4e7c95b4-3813-4ad6-bca5-720a566b5805,8549542c-639d-4e82-9d71-814968772fd3,c_suite,"Co-Founder, CEO and CTO"
af06d48c-4226-4d33-a4f6-3fe5075fa5d2,ad5acd04-42ac-4612-9268-1b242d2c7fc8,c_suite,"Co-Founder, CEO"
66238916-6f82-48af-bfd6-0a95eceec19f,401ab6ba-1a1c-4808-afa7-c0089f52b284,c_suite,Co-founder and Chief Executive Officer
5294c75a-77fe-45e5-9b5f-14ee5825fa33,7428f6f3-4628-89f2-9002-94524e9bdaaf,c_suite,CEO and Co-Founder
5294c75a-77fe-45e5-9b5f-14ee5825fa33,ca40b547-70e3-4279-9e20-7ff3af47f300,c_suite,CFO
5294c75a-77fe-45e5-9b5f-14ee5825fa33,c7653daf-59c7-4f32-89f0-adf50ba290d9,c_suite,Founder and CTO
5294c75a-77fe-45e5-9b5f-14ee5825fa33,3995500c-aeb6-4c09-825a-f9805d227319,founder,Senior Eng. and CoFounder
4a1cf023-e397-4bcb-8833-f960055ba19e,9bd9c509-36af-4f8c-9bf8-f194212ff5d2,c_suite,Co-Founder and Chief Executive Officer
4e89499a-59d7-478c-91dc-9749c20b0936,99b992c6-ab84-442e-8e08-f5170ab1485d,c_suite,CEO and Co-Founder
e542c825-23c0-43e4-afa4-eaf7b7d212cb,6fb437cc-e1e7-42dc-9900-bb1ddcb32c3b,founder,Founder
f7a9b62e-5ee4-402d-86e7-7ffccc9e03d6,5a219a32-6e64-43fa-8540-41b65d181f04,c_suite,CEO & Co-Founder
f7a9b62e-5ee4-402d-86e7-7ffccc9e03d6,04743363-e400-4a2d-a59c-99bccf78ca4d,c_suite,CTO and Co-Founder
5c50cfe9-4808-43e1-adfe-697cb18b3cfe,601b5992-dc53-4807-b52d-0948e5c1e59b,c_suite,Co-Founder & CTO
5c50cfe9-4808-43e1-adfe-697cb18b3cfe,99b02e83-629a-4a05-ba6b-282b12d29226,vp,Senior Vice President of Sales
23e8cb82-ec8c-4269-b6fc-4086902cb054,09ef33fe-bf1e-44a3-8976-20776887b7e4,other,Image Database Manager
33039780-1972-4afc-a012-7b375c8af629,389f9a64-6028-ab43-3178-1fb92ea57284,founder,Co-Founder
33039780-1972-4afc-a012-7b375c8af629,aefce6f2-8435-aa7c-ba01-0cd22805fe88,c_suite,Co-Founder and CEO
3358b923-f759-4ad3-9fb9-10ffd9efc90f,fc29756e-e59a-4543-a077-2da7124f4226,c_suite,Co-Founder & CEO
3358b923-f759-4ad3-9fb9-10ffd9efc90f,b0296d53-5ed9-40ee-ad61-2cffb4161822,founder,Co-Founder
d16c407a-2547-40e0-8641-65498dd721ad,7799d07c-e52e-499b-956b-50aba40f4f5c,c_suite,Founder and CEO
c034aadc-78fa-4604-9e4e-9178725a60dc,623b4b44-3b51-4087-ae5d-d33ae4c51830,c_suite,Co-Founder and CEO
c034aadc-78fa-4604-9e4e-9178725a60dc,891261bb-9656-447a-b1de-60c5bafb6d17,founder,Co-Founder
c034aadc-78fa-4604-9e4e-9178725a60dc,e24e4e2a-054a-7d81-d376-96cc3c8a07f8,founder,Co-Founder
15e20d5b-e04d-475a-87b0-382fa59b2bd1,ea6b70b0-d5e2-4de2-8496-4e80d71bd939,c_suite,CSO
0c773508-25b4-4b60-bc82-9860db675409,08345c12-b6d7-9c45-250d-5b646efb333a,c_suite,CEO & Co-Founder
10984112-b2ec-4448-98c5-bb9fe5405cde,b4738888-4a9f-8c0e-e658-34813a822a5c,c_suite,Co-founder & CEO
10984112-b2ec-4448-98c5-bb9fe5405cde,1b156dae-16bb-4a6d-9f8f-f058a17bc080,c_suite,Founder & CTO
10984112-b2ec-4448-98c5-bb9fe5405cde,6965db99-9842-420e-aa94-317d0545c631,founder,Co-Founder
10984112-b2ec-4448-98c5-bb9fe5405cde,202f403d-8679-4fa5-ae55-a142df93c418,founder,Co-Founder
10984112-b2ec-4448-98c5-bb9fe5405cde,6a648ead-6c4d-4e2c-b8f0-093fe2bbc2c7,founder,Co-Founder
5fa0e205-efa3-453a-a8cd-e0f7d93d471a,75c4c8b9-7bda-426f-bc03-c4181f313db5,c_suite,Founder and CEO
b94331fd-cede-482a-9a88-33c36fb65b5f,03cc5d22-a4a4-4310-9e9c-6d1f2bf737e6,c_suite,Co-Founder and CEO
b94331fd-cede-482a-9a88-33c36fb65b5f,614d15a4-edb4-4edc-836c-5563c6ab3e75,c_suite,Co-Founder and COO
eb755e8b-8abf-4daf-8737-99d6fb9ce0a6,757e9cc4-f3ab-40e3-896d-d91b9b99d89c,c_suite,Founder & CEO
eb755e8b-8abf-4daf-8737-99d6fb9ce0a6,205eab30-a002-d88d-4e0e-81e5b5a8c5cb,vp,Head of Enterprise Sales
eb755e8b-8abf-4daf-8737-99d6fb9ce0a6,67704fe4-39d0-4cd1-aa54-f5480c9c7de4,vp,Head of Sales
05398e8d-d8ed-4876-91cc-5283647724ba,c490b221-15e4-9867-affb-dc682940beff,c_suite,Co-Founder and Co-CEO
05398e8d-d8ed-4876-91cc-5283647724ba,1b3397ca-d7b4-bcbb-ba19-23f08b0cd910,c_suite,Co-Chief Executive Officer and Co-Founder
05398e8d-d8ed-4876-91cc-5283647724ba,f9ad3fc5-6b4f-4302-bb14-38aa0de0a19e,c_suite,Chief Strategy Officer and Co-Founder
05398e8d-d8ed-4876-91cc-5283647724ba,59a92cdd-e6ee-4e86-8270-a58d4afa1c74,c_suite,CSO
53d72fe6-9a3a-40c8-818b-59bfc9f7d691,398d6e9b-68b8-0050-86bf-f9d16c04329d,c_suite,CEO & Co-Founder
acd3613f-33f0-44d6-88c2-1693b7792ae8,ebf55d4f-1d28-47dd-a22f-6ad0b00bbd45,founder,Co-Founder
82dbfa0a-0f4f-4450-bc15-ce4e7f8e811c,6d478c8c-d724-4ea8-0ad4-5925ea04b06e,c_suite,CEO
5df87bde-07ba-4018-9190-0068c2b03888,6f78aa6e-07fa-3bcb-b367-3d426f539a55,c_suite,Founder and CEO
14e77e62-2953-4462-a1aa-83a99482be7a,286850df-c5ae-42c9-8425-b32d4cd2e3bc,other,Executive Manager of Strategy and Operations
c8c3f068-0f18-47cc-bc12-2d1d14fd7494,328af6ce-82d6-4ddd-d8a6-723ab4c4c313,c_suite,Co-Founder and CEO
410d15f3-36a0-43c7-a1c4-63db823e144d,d6f39c8a-fe15-44f6-906c-b02b21e3cc0f,c_suite,Co-Founder & COO
410d15f3-36a0-43c7-a1c4-63db823e144d,0c486a17-ad0b-4a16-982a-cc5b96e152a6,c_suite,CTO and Co-Founder
410d15f3-36a0-43c7-a1c4-63db823e144d,0076142f-ae6e-4334-97ce-016916fe386b,c_suite,Co-Founder & CEO
365b06c8-8ce1-42f2-8a0f-e2f47fb1bd43,d0997af4-85c8-4a20-baf2-528713c7d617,c_suite,Co-Founder and CTO
bbc55694-f1a1-473e-9c16-8e1d739e0d62,5832c3da-c052-1bce-4876-2676b48b7eed,c_suite,Co-founder and CEO
bbc55694-f1a1-473e-9c16-8e1d739e0d62,f0f0ee8b-c0a0-434b-ad3f-0497a4f0c4dc,c_suite,Co-founder & CTO
bbc55694-f1a1-473e-9c16-8e1d739e0d62,54305811-471f-4419-b972-e4cb1580505f,vp,Head of Security Operations
da302391-5a54-45d8-995c-913fac962e15,2358ef9d-5f50-4670-a007-540cf9d33635,founder,Co-Founder and Drug Discovery
da302391-5a54-45d8-995c-913fac962e15,624a3cb8-4bb9-1df1-91c4-786736d7ae3e,c_suite,CPO
da302391-5a54-45d8-995c-913fac962e15,dd8d74d1-0449-49c4-a343-d0ab17cc2e40,founder,Co-Founder
da302391-5a54-45d8-995c-913fac962e15,02c15383-06cd-474f-91e3-bc9b4bccc9f6,founder,Co-Founder
da302391-5a54-45d8-995c-913fac962e15,92cde736-cf70-42bd-9430-8746b1577abf,founder,Co-Founder	and Senior Vice President
da302391-5a54-45d8-995c-913fac962e15,6fc1616b-5f64-4ac9-af92-8cf561880dc0,founder,Co-Founder
da302391-5a54-45d8-995c-913fac962e15,a32af86e-2879-4910-aa3e-976b99c81274,c_suite,CSO
da302391-5a54-45d8-995c-913fac962e15,df7dfc64-9606-4997-ab0c-1fcf461ea186,c_suite,Co-Founder and Chief Executive Officer
22503e12-2ad4-45d8-9f63-09b69a0668db,c0a232b7-bb2f-48e0-b41d-eb5759ab07dd,founder,Co-Founder
22503e12-2ad4-45d8-9f63-09b69a0668db,6e141506-3834-4dba-94da-31f523574fdb,founder,Co-Founder
dbcbce4b-872a-4573-ab4d-eeb33b292596,448a9a16-3dcb-413c-b2f6-d1389ca472c5,c_suite,Co-Founder and CEO
82ba07d6-58c3-43e8-9397-aa18490b10e9,88ddd1c7-7c09-4371-a62d-4168146333c4,c_suite,Chief Executive Officer and Founder
a943cbab-64f3-411c-ae61-4a8676076331,c85c4a69-c6a5-47ba-8cb1-279100e189fe,founder,Co-Founder
c714ccb4-65c6-4eaf-ada8-15ec6600e1f8,e9abac88-bc3c-4e08-b4e8-2254b6588364,founder,Co-Founder
f4c94709-2640-4c2e-a5db-ba39db1315a0,64063853-4494-456c-9ab6-df2ac3a382a9,c_suite,CEO | Founder
99019a48-61b3-4de3-91e4-38c3f78d0548,80790b6e-b10b-42f8-bbd2-d257dd2421a7,c_suite,Co-Founder & CEO
99019a48-61b3-4de3-91e4-38c3f78d0548,da158d5b-0f6c-4a1c-92ff-e63cdfc8034e,c_suite,Co-founder & COO
99019a48-61b3-4de3-91e4-38c3f78d0548,8c42574f-8402-472b-ad43-c677db06ea2f,c_suite,Co-Founder & CTO
99019a48-61b3-4de3-91e4-38c3f78d0548,d7d3aed5-6e17-436a-8b2b-1c85bffed77b,other,Founding AI Engineer
f79f99e9-62d8-4c27-93df-ab17fe1e9618,5f0941d0-8444-409c-b363-51602f37a6c8,c_suite,CEO
882c0b20-7c1e-4690-812e-c0c2101b4393,0f400d48-002a-0e11-10de-686208669c43,c_suite,CPO & Co-Founder
c97e5567-634e-4cce-a9e5-51b1db2bb38a,de69a92e-dd53-4c26-9883-402efd401a19,founder,Co-founder and Chief Innovation Officer
2066b529-a792-4f7f-bed0-de124630874d,b5d8e75b-d123-11c2-bec4-dff2c1c0165d,c_suite,Founder and CEO
2066b529-a792-4f7f-bed0-de124630874d,bb3ae265-f39d-48d2-8b1e-0858bf21e82e,c_suite,Chief Revenue Officer
c5aa5d6e-236e-4a83-9c63-0302dc6dd728,a1d4d9f0-c99f-4bc3-bb01-c03ff6dd9b25,c_suite,CEO
0e34fc61-1386-410a-b3e4-86a9f510a72c,3049121f-ceff-4833-bf79-969dd9469672,c_suite,Co-Founder and CEO
0e34fc61-1386-410a-b3e4-86a9f510a72c,d59509ee-f136-4cd7-b7a9-2717db19d061,c_suite,"Co-Founder, CTO and Music Producer"
0e34fc61-1386-410a-b3e4-86a9f510a72c,2b8038a2-b896-4ee5-b5dc-6087c18c6fd4,founder,Co-Founder and Head of Marketing
0e34fc61-1386-410a-b3e4-86a9f510a72c,5bd2d471-9371-4a73-84a5-a8da5ade3032,founder,Co-Founder and Head of Creative
361f44ef-9ff3-4d09-ae3b-4fe3a7eeb91c,b49c5352-3524-462f-af3a-54d436eb3fc4,c_suite,Founder & CEO
c80da201-e858-4051-9388-f64ecdb95116,690c6b70-aae5-415c-baa5-08156e2b7818,c_suite,Founder & CEO
ce2d8571-0c1f-40c1-b45c-5ee67c96b091,6046a65a-7528-4e99-a76c-2ffbd45d235c,c_suite,Founder and CEO
ce2d8571-0c1f-40c1-b45c-5ee67c96b091,62c1e0d6-fed1-4e2f-8581-ea34c82ab79b,c_suite,CFO
ce2d8571-0c1f-40c1-b45c-5ee67c96b091,2e24e8cc-80a1-47b0-87db-1684c8798af9,c_suite,EVP and CPO
edfab15f-8d7a-4437-9458-87b46485e61b,8b6b3b12-3b2d-4494-a556-66c6b7233f1d,c_suite,Co-founder and CEO
edfab15f-8d7a-4437-9458-87b46485e61b,27cff059-6134-4ac5-9434-54510d2b5bcf,c_suite,"Co-Founder, CTO"
ecfb6d6e-88df-429d-ae93-4f28a16ca8c0,dbba4b27-4973-c87f-b41b-eeb1ea364426,c_suite,CEO
ecfb6d6e-88df-429d-ae93-4f28a16ca8c0,c7aab83a-875d-5253-6cec-7f2fbf6fc7a3,c_suite,CMO
66e2650c-5396-4811-9867-4d22bcb28977,da0c3a04-3b2c-b6a3-3567-c821ed82ebb7,c_suite,CEO
66e2650c-5396-4811-9867-4d22bcb28977,8b91a337-a6fd-48ca-888e-0b6bb9d15461,c_suite,Chief Operating Officer
af9d6698-4b75-494e-8bbf-f6e9c40e1a59,e47dd51d-dfad-45d5-945e-6bed75eea2f6,founder,Co-Founder & Chief Business Officer
af9d6698-4b75-494e-8bbf-f6e9c40e1a59,c388fbdf-c372-4bc5-90d7-88357fd2c872,c_suite,Co-Founder & CEO
af9d6698-4b75-494e-8bbf-f6e9c40e1a59,43026648-6587-4614-bad8-be6677abf6ea,c_suite,"Co-Founder, CTO"
af9d6698-4b75-494e-8bbf-f6e9c40e1a59,1c1adcbf-0240-4a04-bc5c-ab83e4cff450,c_suite,Co-Founder & Chief Science Officer
897dae97-ec38-4a29-82ff-72b362745d24,bb406ac8-9b86-6c12-d9b8-d175db65b3c7,c_suite,Chief Information Security Officer
897dae97-ec38-4a29-82ff-72b362745d24,0dbfcbe8-8468-42b8-a1dc-f82380c40c54,c_suite,CEO
60841596-0bb7-4de8-89c1-ba63861fb76f,0c1eae94-83f6-464a-bd8f-838d11b4c4db,c_suite,Founder & CEO
5e3fae18-57ed-4941-bbc4-1ebb1ea12a39,a762fec3-4e9b-45b8-8ce0-622dee204089,founder,Co-Founder
b7bcc52e-6232-40c7-9753-8873b15e09c1,eee97a58-9ad1-a427-4b3e-6f004d077e52,c_suite,Co-Founder & CEO
b7bcc52e-6232-40c7-9753-8873b15e09c1,51341e1a-1736-40bb-9847-3cb0b9cc69ff,founder,Co-Founder
a41d510c-996a-4d8e-9570-942693a7bb1d,e1274cad-2b94-0ce0-e827-a6d736bbad95,c_suite,Founder and CEO
a41d510c-996a-4d8e-9570-942693a7bb1d,d469d3d1-93c9-4c67-84f8-b111a231c101,c_suite,Founder and CTO
b70c8a2b-1c44-4f2f-af41-df1dcb70b91d,cee65785-99ad-4c9e-b4aa-c136bdfa91ae,c_suite,CEO & Founder
72a153f2-492f-498c-9cce-74a2c8e66c96,0f98b577-f788-4c68-9af6-efeead225d46,c_suite,"Co-Founder, CEO & President"
4eb08acc-ad90-4a48-b8f9-fd3a08e91f81,f3ee1a92-31c2-4036-8c5e-992c348ed786,other,Founding AI Engineer
4eb08acc-ad90-4a48-b8f9-fd3a08e91f81,f21a9f01-1649-46b6-af20-8fcd65ed5932,other,Founding Engineer
d6be2bc8-ac59-4e4d-96c7-636c402d0c5d,334e0655-f851-8f0f-8a3e-ddfb84e74eae,c_suite,CPO
a0bf22e6-7fd0-49cb-ac8c-1eb6676272e6,dace82aa-8086-1dfd-6ed9-2b00c690bd5f,c_suite,"CEO, Founder, and Leader"
086eff36-a318-4ce8-a972-2a0271c4c589,12b3b265-28ed-465a-8955-20b49cc3f788,c_suite,Founder & CEO
fab06b8a-ded8-4b7d-bf02-391989223dc9,b86ce06b-d0fe-4767-8cab-baeb3b62ea0b,c_suite,CEO & Founder
eb71099e-0a58-453e-9265-a95ca6fb3f9c,3b351066-aaea-4406-a7a5-744944772891,other,Founding Engineer
e499561c-86e1-4d7f-ac4e-2050f148b00c,73e336fd-9375-4c38-b93f-4b5cd5c486b9,founder,Co-Founder
e499561c-86e1-4d7f-ac4e-2050f148b00c,3997cd70-5980-47ac-abf9-1fd222b9324b,founder,Co-Founder
a6d4d294-5093-4832-a750-62dd2eadac9a,23c65593-769f-449f-8dd3-51bb8494b8f8,founder,Founder
0c1da2fe-c0cf-4a8b-aa90-ca9d81006ad8,37b19306-4f83-4d5b-16c6-22305a18cb1f,c_suite,Founder & CEO
b05836a0-b8cc-4393-9e47-a89bac79f7a5,22ea9c38-0c04-3ac2-a63f-26145cadae1a,c_suite,CEO & Founder
7dfa5a8a-96ef-474d-a234-3d0fe8c3892b,ed75bdbf-1f3e-4dce-8e54-7a1d827a1cb4,c_suite,Co-Founder and CEO
1570e66e-2230-48e1-8edb-4f74f9ecf9e9,c945ac1a-765e-40a3-81fc-ebb251ee60f1,c_suite,CEO & CoFounder
1570e66e-2230-48e1-8edb-4f74f9ecf9e9,601b64d8-67ec-4fb7-84f6-617f759c9751,c_suite,Founder & CSO
4ae4797c-f6c9-4a22-8831-7714ac6e1378,54da47c7-58c3-43e7-832f-38bc570f830a,c_suite,CEO & Cofounder
4ae4797c-f6c9-4a22-8831-7714ac6e1378,82e2495f-0531-4655-8f15-29c3fc4c7757,c_suite,Co-Founder & CTO
a1c193ac-f542-4c25-b7e4-6b49d2a9e0f9,9d3e2130-36d9-69d8-1454-d4c3a2b129b7,c_suite,Co-Founder & CEO
a1c193ac-f542-4c25-b7e4-6b49d2a9e0f9,ca47e68c-7681-4d68-a348-79bd6c0db782,c_suite,Co-Founder & Chief Product Officer
a1c193ac-f542-4c25-b7e4-6b49d2a9e0f9,0e49cb25-1ba1-4582-9be4-de071333e4fc,c_suite,Co-Founder and CTO
d1b8b8b6-62b7-49c4-834e-d495a200a62b,edec25c9-d2dc-45ae-b3bc-a2a9064da047,founder,Founder & Technical Lead
10d1e180-234b-4740-afb9-3d45b18e7856,28c95e72-bcdb-45cf-8b87-bfcb9e8346db,founder,Co-Founder
10d1e180-234b-4740-afb9-3d45b18e7856,eeac2841-e46e-47d4-ba23-629ef5fb5c52,c_suite,Co-Founder & CEO
681c72e5-8a54-4091-b4b7-b1e02b89be22,182e6cdf-820d-4ece-937a-3222f4d4f223,c_suite,Co-founder & CTO
5fe3c3cd-f1e8-4f82-a4df-e10645ba0a9b,89871a0f-c049-49ee-8c6c-1d40a0b72072,c_suite,"CEO, Co-Founder"
f0bd0abd-e9b3-408b-ba91-8f28688114a0,8c3e1e75-e6d0-4f8b-95f8-2cebd61bdf37,c_suite,Co-Founder & CEO
261486d9-7d87-4910-974c-9622e6725d98,0610f293-b40e-4a76-8213-b917d9951cf6,c_suite,CEO
261486d9-7d87-4910-974c-9622e6725d98,49d43d5c-3d7a-42ee-a315-2e1b1c334043,c_suite,CTO
a4023c87-bb72-4910-8cbc-21f82b3c8094,e73aa50f-bdae-4037-a70c-94137f69d018,c_suite,Co-Founder & CEO
a4023c87-bb72-4910-8cbc-21f82b3c8094,93a5b300-2462-4c3c-9c3f-395a2dc3431c,c_suite,Co-Founder & CTO
a4023c87-bb72-4910-8cbc-21f82b3c8094,5c5f28d1-b7d4-4e34-bda4-4909a9cb6bbd,c_suite,Co-Founder & COO
4533019c-2d55-43be-801d-06ea4d07be28,16404dd1-e1dc-443f-bab8-164da1d2363f,c_suite,Co-Founder and CEO
bf6ec383-15b5-4b03-a236-523080594358,dcc7ae0a-65ce-4d66-a5d8-cb02429b5be7,c_suite,CEO
bf6ec383-15b5-4b03-a236-523080594358,1e39a7aa-ad7a-488a-af35-c479819de283,founder,Co-Founder
561defdf-aa85-46c8-97cb-c53a70558a7a,67f39d32-9755-447b-a672-23e64c744941,c_suite,Chief Executive Officer
561defdf-aa85-46c8-97cb-c53a70558a7a,0b5fb62a-034e-49c7-8f2b-e4acbd341986,founder,Co-Founder
561defdf-aa85-46c8-97cb-c53a70558a7a,d5915252-013b-4179-b42b-daa816e65573,founder,Co-Founder
945fe2e9-3893-4803-8c1b-39800281a462,2a0cf14f-9f0c-0d7d-0a1d-7fa93889c921,c_suite,Co-Founder & CEO
945fe2e9-3893-4803-8c1b-39800281a462,3de2bcf1-e2c9-bcd5-f1c0-faf2b899b2d1,c_suite,Co-Founder & CTO
bd7515db-2ded-4a5d-8f68-585b1ca13e31,b7e85594-a25d-4975-8424-cf497b754041,c_suite,CTO
bd7515db-2ded-4a5d-8f68-585b1ca13e31,dd1e3397-93ba-4940-9c91-d08aadf58954,c_suite,CTO
19a6c9ff-a714-45a1-9657-69e730751133,451e5221-1725-414c-b07e-ce5851935e01,c_suite,Co-Founder & CEO
19a6c9ff-a714-45a1-9657-69e730751133,d3f727cd-4f4a-479f-b16d-5cfbd094f17f,c_suite,Co-Founder & CTO
72157836-3d86-4037-bae3-c28dc3dea179,8cee8faf-da41-42f3-afab-64b36f6be5fd,c_suite,CEO & Co-Founder
392e0a0c-5740-4ed1-8e38-53b924aed0d9,cd2557d1-3b61-4989-be4f-3936131326d0,c_suite,Founder and CEO
7b72ced8-4c7a-4fc0-9dd9-cef01f54f661,b4fcd5c0-1e18-815c-30f3-4a3b712c917c,c_suite,CEO and Head of Product
05cb93b4-a8d6-47ee-bda2-b2730ea5dcc0,0424136d-3f4e-41fd-900e-3c5f68bb5001,c_suite,Co-founder & CTO
9eaeff58-263a-4f3c-aaa2-74b4fcd7f38b,584caf0f-d570-d3b8-113f-cd14d8bb17de,founder,Co-Founder
9eaeff58-263a-4f3c-aaa2-74b4fcd7f38b,17abd8f3-e712-12f8-f051-eebb469b4ed8,founder,Co-Founder
af1e5324-19a9-4f67-b194-c2e6f3a0a3d3,da21a83d-1223-7217-7aab-2ec975c63353,founder,Co-Founder
24cc91f3-bdb7-4ed8-a5ff-254b641e3a07,28a18d2e-bb71-2b41-8671-d3c4962698c6,c_suite,CEO & Co-Founder
a2e609a6-3d3d-416e-93f6-3a7e8d76500f,c065d6b4-7823-43e4-b2e0-6df71174be1a,c_suite,Co-founder & CEO
a2e609a6-3d3d-416e-93f6-3a7e8d76500f,82ba1d3a-34d3-456f-a9bb-9d8606c2898a,c_suite,Co-Founder and CTO
